"","delta1","delta2","pow","ess"
"402",0.9,-0.8,0,31.7408909215937
"403",0.9,-0.7,0,33.4125532609386
"404",0.9,-0.6,0,37.4106376338882
"405",0.9,-0.5,0,47.8527120461125
"406",0.9,-0.4,0,73.4677143653159
"407",0.9,-0.3,0,110.237066819174
"408",0.9,-0.2,0,126.679119684383
"409",0.9,-0.1,0,127.990023868844
"410",0.9,0,0,126.295738098516
"411",0.9,0.1,0,107.954054899822
"412",0.9,0.2,0,71.0255566627902
"413",0.9,0.3,0,46.7699164368791
"414",0.9,0.4,0,37.0066538578488
"415",0.9,0.5,0,33.2508011842978
"416",0.9,0.6,0,31.6688479443773
"417",0.9,0.7,0,30.9307804180385
"418",0.9,0.8,0,30.5547266090539
"419",0.9,0.9,0,30.3487585555923
"420",0.9,1,0,30.2290653994711
"421",1,-1,0,30.5734561105835
"422",1,-0.9,0,30.96608934177
"423",1,-0.8,0,31.7408909215937
"424",1,-0.7,0,33.4125532609386
"425",1,-0.6,0,37.4106376338882
"426",1,-0.5,0,47.8527120461125
"427",1,-0.4,0,73.4677143653159
"428",1,-0.3,0,110.237066819174
"429",1,-0.2,0,126.679119684383
"430",1,-0.1,0,127.990023868844
"431",1,0,0,126.295738098516
"432",1,0.1,0,107.954054899822
"433",1,0.2,0,71.0255566627902
"434",1,0.3,0,46.7699164368791
"435",1,0.4,0,37.0066538578488
"436",1,0.5,0,33.2508011842978
"437",1,0.6,0,31.6688479443773
"438",1,0.7,0,30.9307804180385
"439",1,0.8,0,30.5547266090539
"440",1,0.9,0,30.3487585555923
"441",1,1,0,30.2290653994711
